Date,FB,AMZN,AAPL,NFLX,GOOG,SPX,TSLA,MSFT,SBUX,CSCO
2019-08-08,190.160004,1832.890015,201.030792,315.899994,1204.800049,2938.09,47.66,138.89,96.27,53.16
2019-08-09,187.850006,1807.579956,199.374222,308.929993,1188.01001,2918.65,47.002,137.71,96.3,52.43
2019-08-12,185.369995,1784.920044,198.868317,310.829987,1174.709961,2883.75,45.802,135.79,94.91,51.54
2019-08-13,188.449997,1824.339966,207.290085,312.279999,1197.27002,2926.32,47,138.6,96.63,52.72
2019-08-14,179.710007,1762.959961,201.120071,299.109985,1164.290039,2840.6,43.924,133.98,94.92,50.61
2019-08-15,182.589996,1776.119995,200.118195,295.76001,1167.26001,2847.6,43.128,133.68,95.53,46.25
2019-08-16,183.699997,1792.569946,204.83992,302.799988,1177.599976,2888.68,43.988,136.13,96.52,46.96
2019-08-19,186.169998,1816.119995,208.658981,309.380005,1198.449951,2923.65,45.366,138.41,96.66,48.5
2019-08-20,183.809998,1801.380005,208.6689,298.98999,1182.689941,2900.51,45.172,137.26,95.63,47.93
2019-08-21,183.550003,1823.540039,210.930573,297.809998,1191.25,2924.43,44.166,138.79,96.32,48.77
2019-08-22,182.039993,1804.660034,210.752029,296.929993,1189.530029,2922.95,44.43,137.78,96.49,48.18
2019-08-23,177.75,1749.619995,201.010971,291.440002,1151.290039,2847.11,42.28,133.39,94.7,46.61
2019-08-26,180.360001,1768.869995,204.830002,294.980011,1168.890015,2878.38,43,135.45,96.5,47.1
2019-08-27,181.300003,1761.829956,202.518738,291.029999,1167.839966,2869.16,42.816,135.74,96.09,46.79
2019-08-28,181.759995,1764.25,203.877731,291.769989,1171.02002,2887.94,43.118,135.56,97.07,46.87
2019-08-29,185.570007,1786.400024,207.329742,296.779999,1192.849976,2924.58,44.342,138.12,97.7,47.27
2019-08-30,185.669998,1776.290039,207.06192,293.75,1188.099976,2926.46,45.122,137.86,96.56,46.81
2019-09-03,182.389999,1789.839966,204.046341,289.290009,1168.390015,2906.27,45.002,136.04,96.77,46.5
2019-09-04,187.139999,1800.619995,207.508316,291.519989,1181.410034,2937.78,44.136,137.63,96.11,47.32
2019-09-05,190.899994,1840.719971,211.565414,293.25,1211.380005,2976,45.916,140.05,95.56,48.42
2019-09-06,187.490005,1833.51001,211.545578,290.170013,1204.930054,2978.71,45.49,139.1,95.74,48.84
2019-09-09,188.759995,1831.349976,212.448273,294.339996,1204.410034,2978.43,46.358,137.52,94.16,48.58
2019-09-10,186.169998,1820.550049,214.957916,287.98999,1206,2979.39,47.108,136.08,90.35,49.21
2019-09-11,188.490005,1822.98999,221.792542,288.269989,1220.170044,3000.93,49.42,136.12,90.98,50.03
2019-09-12,187.470001,1843.550049,221.296555,288.859985,1234.25,3009.57,49.174,137.52,92.06,49.93
2019-09-13,187.190002,1839.339966,216.991455,294.149994,1239.560059,3007.39,49.04,137.32,90.48,50.03
2019-09-16,186.220001,1807.839966,218.132202,294.290009,1231.300049,2997.96,48.562,136.33,89.42,49.96
2019-09-17,188.080002,1822.550049,218.925781,298.600006,1229.150024,3005.7,48.958,137.39,90.75,49.41
2019-09-18,188.139999,1817.459961,220.979141,291.559998,1232.410034,3006.73,48.698,138.52,90.96,49.34
2019-09-19,190.139999,1821.5,219.183701,286.600006,1238.709961,3006.79,49.32,141.07,91.56,49.19
2019-09-20,189.929993,1794.160034,215.97963,270.75,1229.930054,2992.07,48.124,139.44,90.07,49.6
2019-09-23,186.820007,1785.300049,216.961685,265.920013,1234.030029,2991.78,48.246,139.14,90.81,49.42
2019-09-24,181.279999,1741.609985,215.930038,254.589996,1218.76001,2966.6,44.642,137.38,89.92,49.12
2019-09-25,182.800003,1768.329956,219.253113,264.75,1246.52002,2984.87,45.74,139.36,90.35,49.605
2019-09-26,180.110001,1739.839966,218.122284,263.309998,1241.390015,2977.62,48.512,139.54,89.8,48.83
2019-09-27,177.100006,1725.449951,217.060898,263.079987,1225.089966,2961.79,48.426,137.73,88.37,48.84
2019-09-30,178.080002,1735.910034,222.169479,267.619995,1219,2976.74,48.174,139.03,88.42,49.41
2019-10-01,175.809998,1735.650024,222.7845,269.579987,1205.099976,2940.25,48.938,137.07,86.51,47.74
2019-10-02,174.600006,1713.22998,217.199768,268.029999,1176.630005,2887.61,48.626,134.65,84.32,46.56
2019-10-03,179.380005,1724.420044,219.0448,268.149994,1187.829956,2910.63,46.606,136.28,84.67,47.06
2019-10-04,180.449997,1739.650024,225.185043,272.790009,1209,2952.01,46.286,138.12,85.92,47.52
2019-10-07,179.679993,1732.660034,225.234634,274.459991,1207.680054,2938.79,47.544,137.12,85.85,47.77
2019-10-08,177.75,1705.51001,222.596024,270.720001,1189.130005,2893.06,48.01,135.67,84.91,46.39
2019-10-09,179.850006,1721.98999,225.204895,267.529999,1202.310059,2919.4,48.906,138.24,85.85,46.84
2019-10-10,180.029999,1720.26001,228.24028,280.480011,1208.670044,2938.13,48.948,139.1,85.96,46.15
2019-10-11,184.190002,1731.920044,234.311081,282.929993,1215.449951,2970.27,49.578,139.68,86.36,46.56
2019-10-14,183.279999,1736.430054,233.973816,285.529999,1217.140015,2966.15,51.392,139.55,86.62,46.05
2019-10-15,188.889999,1767.380005,233.428253,284.25,1243.01001,2995.68,51.578,141.575,86.45,46.36
2019-10-16,189.550003,1777.430054,232.48587,286.279999,1243.640015,2989.69,51.95,140.41,86.71,46.79
2019-10-17,190.389999,1787.47998,233.388565,293.350006,1253.069946,2997.95,52.394,139.69,86.29,47.03
2019-10-18,185.850006,1757.51001,234.509491,275.299988,1245.48999,2986.2,51.39,137.41,86.03,46.71
2019-10-21,189.759995,1785.660034,238.576508,278.049988,1246.150024,3006.72,50.7,138.43,85.35,47.39
2019-10-22,182.339996,1765.72998,238.030945,266.690002,1242.800049,2995.99,51.116,136.37,83.46,47.55
2019-10-23,186.149994,1762.170044,241.225052,271.269989,1259.130005,3004.52,50.936,137.24,82.74,47.05
2019-10-24,186.380005,1780.780029,241.621826,271.5,1260.98999,3010.29,59.936,139.94,83.18,46.41
2019-10-25,187.889999,1761.329956,244.597717,276.820007,1265.130005,3022.55,65.626,140.73,83.38,46.9
2019-10-28,189.399994,1777.079956,247.047867,281.859985,1290,3039.42,65.542,144.19,83.6,47.17
2019-10-29,189.309998,1762.709961,241.334152,281.209991,1262.619995,3036.89,63.244,142.83,84.13,47.24
2019-10-30,188.25,1779.98999,241.304398,291.450012,1261.290039,3046.77,63.002,144.61,84.19,47.56
2019-10-31,191.649994,1776.660034,246.760193,287.410004,1260.109985,3037.56,62.984,143.37,84.56,47.51
2019-11-01,193.619995,1791.439941,253.763443,286.809998,1273.73999,3066.91,62.662,143.72,83.21,47.03
2019-11-04,194.720001,1804.660034,255.429932,292.859985,1291.369995,3078.27,63.494,144.55,82.37,47.48
2019-11-05,194.320007,1801.709961,255.062927,288.029999,1292.030029,3074.62,63.444,144.46,81.89,47.76
2019-11-06,191.550003,1795.77002,255.172012,288.589996,1291.800049,3076.78,65.316,144.06,82.99,48.27
2019-11-07,190.419998,1788.199951,258.117004,289.570007,1308.859985,3085.18,67.108,144.26,81.95,48.42
2019-11-08,190.839996,1785.880005,258.823456,291.570007,1311.369995,3093.08,67.428,145.96,81.77,48.83
2019-11-11,189.610001,1771.650024,260.873016,294.179993,1299.189941,3087.01,69.018,146.11,82.43,48.1
2019-11-12,194.470001,1778,260.634216,292.01001,1298.800049,3091.84,69.986,147.07,83.32,48.37
2019-11-13,193.190002,1753.109985,263.131531,283.109985,1298,3094.04,69.222,147.31,83.94,48.46
2019-11-14,193.149994,1754.599976,261.310791,289.619995,1311.459961,3096.63,69.87,148.06,84.38,44.91
2019-11-15,195.100006,1739.48999,264.415009,295.029999,1334.869995,3120.46,70.434,149.97,84.21,45.09
2019-11-18,197.399994,1752.530029,265.74823,302.570007,1320.699951,3122.03,69.998,150.34,84.02,45.15
2019-11-19,199.320007,1752.790039,264.942322,302.600006,1315.459961,3120.18,71.904,150.39,83.66,45.47
2019-11-20,197.509995,1745.530029,261.858032,305.160004,1303.050049,3108.46,70.444,149.62,83.6,45.08
2019-11-21,197.929993,1734.709961,260.68399,311.690002,1301.349976,3103.54,70.966,149.48,82.3,44.84
2019-11-22,198.820007,1745.719971,260.455139,310.480011,1295.339966,3110.29,66.608,149.59,83.02,44.85
2019-11-25,199.789993,1773.839966,265.021912,315.549988,1306.689941,3133.64,67.268,151.23,83.75,45.45
2019-11-26,198.970001,1796.939941,262.952423,312.48999,1313.550049,3140.52,65.784,152.03,84.56,45.31
2019-11-27,202,1818.51001,266.484467,315.929993,1312.98999,3153.63,66.258,152.32,85.77,45.24
2019-11-29,201.639999,1800.800049,265.897461,314.660004,1304.959961,3140.98,65.988,151.38,85.43,45.31
2019-12-02,199.699997,1781.599976,262.82309,309.98999,1289.920044,3113.87,66.974,149.55,84.57,44.7
2019-12-03,198.820007,1769.959961,258.136963,306.160004,1295.280029,3093.2,67.24,149.31,84.82,44.28
2019-12-04,198.710007,1760.689941,260.415344,304.320007,1320.540039,3112.76,66.606,149.85,85.4,43.89
2019-12-05,199.360001,1740.47998,264.235901,302.859985,1328.130005,3117.43,66.074,149.93,84.45,43.52
2019-12-06,201.050003,1751.599976,269.339935,307.350006,1340.619995,3145.91,67.178,151.75,86.32,43.84
2019-12-09,201.339996,1749.51001,265.569122,302.5,1343.560059,3135.96,67.906,151.36,86.28,43.9
2019-12-10,200.869995,1739.209961,267.121246,293.119995,1344.660034,3132.52,69.768,151.13,86.04,44.1
2019-12-11,202.259995,1748.719971,269.399658,298.929993,1345.02002,3141.63,70.54,151.7,86.59,44.28
2019-12-12,196.75,1760.329956,270.086151,298.440002,1350.27002,3168.57,71.936,153.24,88.21,45.67
2019-12-13,194.110001,1760.939941,273.757477,298.5,1347.829956,3168.8,71.678,154.53,88.67,45.3
2019-12-16,197.919998,1769.209961,278.443604,304.209991,1361.170044,3191.45,76.3,155.53,88.78,45.98
2019-12-17,198.389999,1790.660034,278.990875,315.480011,1355.119995,3192.52,75.798,154.69,88.13,46.44
2019-12-18,202.5,1784.030029,278.324249,320.799988,1352.619995,3191.14,78.63,154.37,87.99,46.64
2019-12-19,206.059998,1792.280029,278.602814,332.220001,1356.040039,3205.37,80.808,155.71,88.52,47.88
2019-12-20,206.300003,1786.5,278.025757,336.899994,1349.589966,3221.22,81.118,157.41,88.46,47.45
2019-12-23,206.179993,1793,282.562683,333.100006,1348.839966,3224.01,83.844,157.41,88.23,48.1
2019-12-24,205.119995,1789.209961,282.831299,333.200012,1343.560059,3223.38,85.05,157.38,88.52,47.78
2019-12-26,207.789993,1868.77002,288.44278,332.630005,1360.400024,3239.91,86.188,158.67,88.075,47.85
2019-12-27,208.100006,1869.800049,288.333313,329.089996,1351.890015,3240.02,86.076,158.96,88.13,47.77
2019-12-30,204.410004,1846.890015,290.044617,323.309998,1336.140015,3221.29,82.94,157.59,87.44,47.59
